time |	latitude |	longitude |	depth |	mag |	magType
1999-09-20T18:16:18.510Z	23.756	121.246	33	6.2	mb
1999-09-20T21:46:42.870Z	23.39	120.964	33	6.4	mwc
1999-09-22T00:14:39.150Z	23.729	121.167	26	6.4	mwc
1999-09-25T23:52:48.660Z	23.738	121.158	17	6.5	mwc
1999-09-28T05:00:42.960Z	54.59	168.263	33	6.1	mwc
1999-09-29T18:01:31.830Z	-30.738	-71.993	33	6	mwb
1999-09-30T16:31:15.690Z	16.059	-96.931	60.6	7.5	mwc
1999-10-10T07:03:04.860Z	-1.99	134.279	33	6.1	mwc
1999-10-13T01:33:40.130Z	54.657	-161.189	30	6.4	mwc
1999-10-16T09:46:44.460Z	34.6033333	-116.265	13.73	7.1	mw
1999-10-18T02:43:23.870Z	-56.121	-26.578	33	6.3	mwc
1999-10-23T02:12:05.040Z	-4.808	153.414	83.3	6.3	mwc
1999-10-24T04:21:41.110Z	44.612	149.44	33	6	mwc
1999-10-25T20:31:42.310Z	-38.699	175.803	158.7	6.2	mwb
1999-11-01T17:53:00.120Z	23.378	121.52	33	6.3	mwc
1999-11-08T16:45:43.020Z	36.522	71.24	228.4	6.5	mwc
1999-11-11T02:41:05.070Z	49.315	155.633	33	6.1	mwc
1999-11-11T18:05:43.530Z	1.276	100.322	211	6.2	mwc
1999-11-12T16:57:19.550Z	40.758	31.161	10	7.2	mwc
1999-11-15T05:42:43.220Z	-1.339	88.976	10	7	mwc
1999-11-16T13:44:18.320Z	-55.823	-125.134	10	6.1	mwc
1999-11-17T03:27:42.080Z	-5.978	148.82	47.5	6.9	mwc
1999-11-17T11:36:34.970Z	-6.004	148.803	45.3	6.3	mwc
1999-11-18T14:27:42.820Z	0.523	126.066	33	6	mwc
1999-11-19T13:56:46.450Z	-6.351	148.763	33	7	mwc
1999-11-21T06:46:19.240Z	18.544	-107.168	33	6.2	mwc
1999-11-26T00:29:00.270Z	55.133	165.364	33	6	mwc
1999-11-26T13:21:15.570Z	-16.423	168.214	33	7.5	mwc
1999-11-29T03:46:30.180Z	-1.275	89.043	10	6.4	mwc
1999-11-30T04:01:53.220Z	-18.901	-69.171	128.1	6.6	mwb
1999-12-01T19:23:06.010Z	17.647	-82.356	10	6.3	mwc
1999-12-06T23:12:33.920Z	57.413	-154.489	66	7	mwc
1999-12-07T00:19:49.610Z	57.362	-154.514	40.9	6.4	mwc
1999-12-07T21:29:49.270Z	-15.911	-173.984	137.7	6.4	mwc
1999-12-08T13:34:44.690Z	-9.843	159.965	33	6.1	mwc
1999-12-09T10:18:17.180Z	-6.028	148.144	58.3	6.4	mwc
1999-12-10T18:38:30.100Z	-36.206	-97.316	10	6.5	mwc
1999-12-11T18:03:36.450Z	15.766	119.74	33	7.3	mwc
1999-12-15T04:41:12.390Z	-5.786	150.974	33	6.3	mwc
1999-12-16T14:17:54.760Z	-50.149	138.989	10	6	mwc
1999-12-17T00:27:28.870Z	-50.26	139.423	10	6	mwc
1999-12-18T17:44:55.110Z	-2.425	139.675	16.2	6.2	mwc
1999-12-19T00:48:36.990Z	12.87	144.571	50.9	6	mwc
1999-12-21T14:14:57.610Z	-6.845	105.555	56	6.5	mwb
1999-12-22T13:32:37.560Z	-10.885	165.457	33	6	mwc
1999-12-24T19:26:04.940Z	-56.211	146.723	10	6.3	mwc
1999-12-24T22:35:38.660Z	-56.369	147.056	10	6.1	mwc
1999-12-28T12:46:58.320Z	5.609	-82.645	10	6.2	mwc
1999-12-29T13:29:19.620Z	-10.86	165.354	33	6.9	mwb
1999-12-29T22:53:57.190Z	-11.165	165.33	33	6.2	mwc
2000-01-01T05:58:19.780Z	-60.722	153.67	10	6	mwc
2000-01-05T07:40:40.730Z	-11.371	165.378	33	6.1	mwc
2000-01-06T10:42:25.000Z	58.04	-136.87	1	6.1	mwc
2000-01-06T21:31:06.220Z	16.095	119.484	33	6.2	mwc
2000-01-08T01:19:46.660Z	-9.805	159.811	33	6.4	mwc
2000-01-08T11:59:21.840Z	-23.169	-70.122	36	6.4	mwb
2000-01-08T16:47:20.580Z	-16.925	-174.248	183.4	7.2	mwc
2000-01-09T21:54:40.490Z	-18.823	174.37	33	6.5	mwb
2000-01-13T20:07:14.440Z	-17.61	-178.742	535	6.2	mwc
2000-01-15T12:49:45.070Z	-21.216	-179.255	632.8	6	mwc
2000-01-19T07:09:33.580Z	36.372	70.379	206.9	6	mwb
2000-01-20T09:41:47.340Z	43.649	-127.257	10	6.1	mwc
2000-01-26T13:26:50.000Z	-17.272	-174.002	33	6.3	mwb
2000-01-28T14:21:07.340Z	43.046	146.837	61.1	6.8	mwc
2000-01-28T16:39:24.280Z	26.076	124.496	193.9	6	mwc
2000-02-06T11:33:52.280Z	-5.844	150.876	33	6.6	mwc
2000-02-13T02:57:08.720Z	42.853	131.572	513.6	6	mwc
2000-02-25T01:43:58.640Z	-19.528	173.818	33	7.1	mwc
2000-02-26T08:11:48.440Z	13.795	144.782	132.2	6.2	mwb
2000-02-26T18:24:39.220Z	9.406	-78.532	65	6.1	mwc
2000-02-28T22:15:20.120Z	-17.588	-178.984	538	6	mwc
2000-02-29T04:35:04.200Z	-50.066	-114.201	10	6	mwc
2000-02-29T22:44:58.030Z	-18.158	169.014	33	6	mwc
2000-03-03T22:09:13.790Z	-7.321	128.491	141.9	6.4	mwb
2000-03-03T22:22:40.740Z	-6.817	143.807	10	6.6	mwc
2000-03-04T02:24:22.430Z	-60.167	149.868	10	6.4	mwb
2000-03-05T23:57:03.170Z	-62.902	145.637	10	6.1	mwc
2000-03-12T22:21:30.470Z	14.975	-92.444	62	6.3	mwc
2000-03-28T11:00:22.510Z	22.338	143.73	126.5	7.6	mwc
2000-04-03T15:20:01.980Z	4.082	125.61	150	6.2	mwc
2000-04-07T19:08:27.830Z	-18.045	65.517	10	6.3	mwc
2000-04-18T17:28:12.390Z	-20.664	-176.469	220.7	6	mwc
2000-04-21T04:35:17.690Z	51.422	-178.137	33	6	mwc
2000-04-23T09:27:23.320Z	-28.307	-62.99	608.5	7	mwb
2000-04-23T17:01:17.470Z	-28.384	-62.943	609.8	6.1	mwc
2000-05-02T15:03:36.800Z	17.439	147.516	55	6	mwc
2000-05-04T04:21:16.210Z	-1.105	123.573	26	7.6	mwc
2000-05-04T20:36:32.480Z	-17.914	-178.522	515.8	6.5	mwc
2000-05-06T13:44:13.880Z	-11.295	165.432	12	6.3	mwc
2000-05-08T10:28:25.220Z	-4.457	150.004	502	6.1	mwc
2000-05-12T18:43:18.120Z	-23.548	-66.452	225	7.2	mwc
2000-05-12T23:10:29.980Z	35.975	70.657	107.7	6.3	mwc
2000-05-14T20:08:34.350Z	-4.296	123.164	33	6.3	mwc
2000-05-21T19:58:47.410Z	71.19	-8.263	10	6	mwc
2000-05-26T00:30:04.870Z	11.359	139.245	33	6	mwc
2000-06-02T11:13:49.380Z	44.513	-130.081	10	6.2	mwc
2000-06-03T08:54:49.200Z	35.552	140.464	62.3	6.2	mwc
2000-06-04T16:28:26.170Z	-4.721	102.087	33	7.9	mwc
2000-06-04T16:39:45.600Z	-4.646	102.102	33	6.7	mb
2000-06-04T17:52:15.990Z	28.723	65.383	33	6	mb
2000-06-06T02:41:49.800Z	40.693	32.992	10	6	mwc
2000-06-06T09:58:06.770Z	-5.093	102.699	33	6.2	mwc
2000-06-06T14:57:02.220Z	29.424	131.421	33	6.4	mwc
2000-06-07T21:46:55.900Z	26.856	97.238	33	6.3	mwc
2000-06-07T23:45:26.680Z	-4.612	101.905	33	6.7	mwc
2000-06-09T01:27:15.160Z	-5.071	152.495	33	6.3	mwc
2000-06-09T08:00:24.150Z	-5.549	102.679	33	6	mwb
2000-06-09T08:41:59.740Z	-11.301	162.062	33	6.1	mwc
2000-06-09T23:31:45.290Z	30.491	137.73	485.3	6.3	mwb
2000-06-10T18:23:29.320Z	23.843	121.225	33	6.4	mwc
2000-06-11T11:55:12.340Z	-50.579	139.55	10	6.6	mwc
2000-06-14T02:15:25.840Z	-25.516	178.046	604.6	6.4	mwc
2000-06-14T17:00:48.400Z	4.542	127.722	89.5	6.3	mwc
2000-06-14T23:01:14.550Z	-17.902	176.212	33	6	mwc
2000-06-15T11:10:46.210Z	29.368	132.082	10	6.1	mwc
2000-06-16T07:55:35.390Z	-33.877	-70.088	120.2	6.4	mwc
2000-06-17T15:40:41.730Z	63.966	-20.487	10	6.5	mwc
2000-06-18T14:44:13.310Z	-13.802	97.453	10	7.9	mwc
2000-06-21T00:51:46.880Z	63.98	-20.758	10	6.5	mwc
2000-06-25T06:34:42.880Z	31.183	131.206	10	6	mwc
2000-07-01T07:01:55.580Z	34.221	139.131	10	6.1	mwc
2000-07-11T01:32:28.520Z	57.369	-154.206	43.6	6.6	mwb
2000-07-15T01:30:30.500Z	34.319	139.26	10	6.1	mwc
2000-07-16T03:21:45.530Z	20.253	122.043	33	6.4	mwc
2000-07-16T03:57:45.560Z	-7.747	150.917	10	6.6	mwc
2000-07-16T17:25:23.070Z	-12.404	166.509	33	6.1	mwc
2000-07-17T22:53:47.300Z	36.283	70.924	141.4	6.3	mwc
2000-07-20T18:39:18.820Z	36.51	140.983	47.1	6	mwc
2000-07-21T01:53:35.810Z	9.416	-85.329	33	6.4	mwc
2000-07-30T12:25:45.570Z	33.901	139.376	10	6.5	mwc
2000-07-31T22:44:30.420Z	-16.697	174.542	10	6.2	mwc
2000-07-31T23:01:49.320Z	-29.279	-176.35	10	6.2	mwb
2000-08-03T01:09:38.980Z	-12.037	166.448	33	6.6	mwc
2000-08-04T21:13:02.710Z	48.786	142.246	10	6.8	mwc
2000-08-06T07:27:12.900Z	28.856	139.556	394.8	7.4	mwc
2000-08-07T14:33:55.910Z	-7.018	123.357	648.5	6.5	mwc
2000-08-09T00:08:41.810Z	-15.693	167.986	33	6.3	mwc
2000-08-09T11:41:47.900Z	18.198	-102.48	45.8	6.5	mwc
2000-08-09T22:55:59.480Z	-16.797	174.332	33	6.4	mwc
2000-08-12T10:26:15.860Z	-3.072	136.112	33	6	mwb
2000-08-14T22:11:16.110Z	-9.377	153.854	10	6	mwc
2000-08-15T04:30:08.800Z	-31.511	179.725	357.7	6.6	mwc
2000-08-21T09:16:25.450Z	-53.02	-45.966	10	6.1	mwc
2000-08-28T15:05:47.910Z	-4.11	127.394	16	6.8	mwc
2000-08-28T15:38:06.390Z	-3.986	127.325	10	6.1	mwc
2000-08-28T19:29:24.570Z	-4.163	127.311	33	6	mb
2000-08-28T19:29:32.330Z	-4.124	127.027	33	6.3	mwb
2000-09-01T11:56:51.830Z	1.438	96.591	33	6	mwc
2000-09-02T17:02:19.550Z	-20.073	-179.135	687.6	6	mwc
2000-09-10T19:06:15.630Z	-1.112	129.332	33	6.1	mwb
2000-09-11T17:17:53.400Z	-15.877	-173.691	115.4	6.3	mwc
2000-09-12T00:27:58.620Z	35.389	99.343	10	6.1	mwc
2000-09-12T16:27:24.580Z	-5.435	101.823	33	6	mwc
2000-09-14T14:59:57.670Z	-15.742	179.801	33	6.2	mwc
2000-09-22T18:22:03.150Z	-4.964	102.104	33	6.2	mwc
2000-09-26T06:17:52.410Z	-17.178	-173.927	56	6.4	mwb
2000-09-28T23:23:43.350Z	-0.215	-80.582	22.9	6.4	mwc
2000-10-02T02:25:31.310Z	-7.977	30.709	34	6.5	mwb
2000-10-03T04:13:30.490Z	40.282	143.124	33	6.3	mwc
2000-10-04T14:37:44.150Z	11.124	-62.559	110.3	6.2	mwc
2000-10-04T16:58:44.310Z	-15.421	166.91	23	7	mwc
2000-10-05T13:39:11.670Z	31.732	-40.958	10	6.1	mwc
2000-10-05T20:06:14.020Z	6.853	126.822	87.3	6.1	mwc
2000-10-06T04:30:19.150Z	35.456	133.134	10	6.7	mwc
2000-10-21T05:25:14.860Z	-17.286	-175.176	291.8	6.3	mwc
2000-10-21T11:35:59.130Z	-47.347	-12.403	10	6	mwc
2000-10-25T05:26:38.890Z	-34.605	-109.648	10	6	mwc
2000-10-25T09:32:23.970Z	-6.549	105.63	38	6.8	mwc
2000-10-25T19:00:17.490Z	-34.678	-109.458	10	6.1	mwc
2000-10-27T04:21:51.600Z	26.266	140.46	388	6.1	mwb
2000-10-29T08:37:08.770Z	-4.766	153.945	50	7	mwc
2000-10-30T12:01:30.760Z	-9.708	119.075	33	6	mwc
2000-10-31T18:43:20.920Z	-17.867	-175.312	33	6.2	mwc
2000-11-01T10:35:55.030Z	-45.07	167.009	24.5	6.1	mwc
2000-11-07T00:18:04.910Z	-55.627	-29.876	10	6.8	mwb
2000-11-07T01:01:49.260Z	-5.538	151.592	33	6	ms
2000-11-07T07:50:09.670Z	-5.432	154.016	90.5	6.2	mwc
2000-11-08T06:59:58.860Z	7.042	-77.829	17	6.5	mwc
2000-11-13T15:57:21.610Z	42.489	144.765	33	6	mwc
2000-11-16T04:54:56.740Z	-3.98	152.169	33	8	mwc
2000-11-16T05:21:22.410Z	-5.069	153.238	33	6	mb
2000-11-16T07:42:16.930Z	-5.233	153.102	30	7.8	mwc
2000-11-16T07:45:32.940Z	-4.827	153.226	33	6.5	mb
2000-11-16T11:05:41.640Z	-5.29	152.968	33	6.2	ms
2000-11-17T21:01:56.490Z	-5.496	151.781	33	7.8	mwc
2000-11-18T02:05:48.810Z	-5.097	153.181	33	6.6	mwc
2000-11-18T06:54:58.350Z	-5.228	151.771	33	6.8	mwb
2000-11-18T23:05:39.780Z	-5.384	153.452	33	6.1	mwc
2000-11-19T02:45:27.570Z	-5.133	151.655	57.8	6	mwb
2000-11-19T05:35:19.300Z	-5.588	151.867	33	6.1	mwc
2000-11-21T17:33:34.450Z	-5.486	152.153	33	6.2	mwc
2000-11-21T21:21:05.260Z	-5.43	152.688	33	6.1	mwc
2000-11-23T18:43:15.660Z	-4.585	153.058	33	6.3	mwc
2000-11-25T18:09:11.420Z	40.245	49.946	50.4	6.8	mwc
2000-11-25T18:10:47.390Z	40.167	49.954	33	6.5	mwc
2000-11-29T10:25:13.260Z	-24.869	-70.886	58.2	6.3	mwc
2000-12-04T04:43:09.590Z	14.876	-93.944	33	6.1	mwb
2000-12-06T17:11:06.400Z	39.566	54.799	30	7	mwc
2000-12-06T22:57:40.040Z	-4.218	152.725	31	6.5	mwc
2000-12-12T05:26:45.940Z	6.015	-82.679	10	6.1	mwc
2000-12-15T16:44:47.660Z	38.457	31.351	10	6	mwc
2000-12-18T01:19:21.650Z	-21.178	-179.124	628.2	6.6	mwc
2000-12-19T13:11:47.370Z	11.765	144.76	33	6.2	mwc
2000-12-20T11:23:54.100Z	-39.008	-74.662	11	6.5	mwc
2000-12-20T16:49:43.300Z	-9.231	154.353	33	6.6	mwc
2000-12-21T01:01:27.770Z	-5.706	151.122	33	6.4	mwb
2000-12-21T02:41:23.130Z	-5.354	154.133	386.7	6	mwc
2000-12-22T10:13:01.110Z	44.79	147.196	140.4	6.2	mwb
2000-12-23T07:13:24.300Z	-7.873	135.816	61.7	6	mwc
2000-12-28T04:34:28.450Z	-4.05	152.307	33	6.2	mwc
2001-01-01T06:57:04.170Z	6.898	126.579	33	7.5	mwc
2001-01-01T08:54:31.580Z	6.631	126.899	33	6.8	mwc
2001-01-02T07:30:03.780Z	6.749	126.809	33	6.4	mwc
2001-01-02T23:17:41.970Z	-11.16	162.44	33	6	mwc
2001-01-09T16:49:28.000Z	-14.928	167.17	103	7.1	mwb
2001-01-10T16:02:44.230Z	57.078	-153.211	33	7	mwc
2001-01-11T00:04:03.000Z	48.89	-129.31	10	6	mwc
2001-01-13T17:33:32.380Z	13.049	-88.66	60	7.7	mwc
2001-01-15T05:52:16.250Z	-40.344	78.362	10	6.4	mwc
2001-01-16T13:25:01.080Z	-3.957	101.746	33	6	mb
2001-01-16T13:25:09.830Z	-4.022	101.776	28	6.9	mwb
2001-01-19T01:12:52.080Z	15.402	-92.718	93.2	6	mwc
2001-01-19T08:10:14.750Z	-11.662	166.38	50	6.3	mwc
2001-01-19T09:04:34.560Z	-58.161	-9.472	33	6	mwc
2001-01-26T03:16:40.500Z	23.419	70.232	16	7.7	mwc
2001-01-29T23:21:25.940Z	-0.677	133.334	33	6.2	mwc
2001-02-01T18:19:30.390Z	51.437	-177.797	33	6	mwc
2001-02-13T14:22:05.820Z	13.671	-88.938	10	6.6	mwc
2001-02-13T19:28:30.260Z	-4.68	102.562	36	7.4	mwc
2001-02-14T14:04:25.610Z	-19.494	177.33	10	6.1	mwc
2001-02-14T14:16:59.180Z	-19.691	177.39	10	6.2	mwc
2001-02-16T05:59:09.480Z	-7.161	117.488	521	6.1	mwc
2001-02-17T20:11:30.000Z	53.92	-133.61	20	6.2	mwc
2001-02-18T13:04:53.420Z	-47.456	32.386	10	6	mwc
2001-02-24T07:23:48.730Z	1.271	126.249	35	7.1	mwc
2001-02-24T16:33:44.680Z	1.555	126.431	33	6.2	mwc
2001-02-25T02:21:59.590Z	36.424	70.881	202.5	6.2	mwb
2001-02-26T05:58:22.430Z	46.815	144.525	392	6.1	mwc
2001-02-28T12:30:14.050Z	-21.986	170.207	10	6.7	mwc
2001-02-28T13:05:31.640Z	-22.002	170.108	10	6.3	mwc
2001-02-28T18:50:13.020Z	13.283	-88.827	65.3	6.1	mwb
2001-02-28T18:54:32.830Z	47.149	-122.7266667	51.798	6.8	md
2001-03-06T09:17:36.080Z	-54.588	157.271	10	6.4	mwb
2001-03-07T18:10:58.650Z	-6.81	-12.911	10	6	mwc
2001-03-14T18:56:18.880Z	0.451	121.892	109.4	6	mwb
2001-03-15T01:22:43.370Z	8.656	94.013	33	6	mwc
2001-03-15T13:02:42.110Z	-32.321	-71.492	37	6	mwb
2001-03-19T05:52:15.890Z	-4.029	128.02	33	6.5	mwc
2001-03-23T11:30:10.520Z	44.071	148.054	33	6	mwc
2001-03-24T06:27:53.580Z	34.083	132.526	50	6.8	mwc
2001-04-04T07:44:11.200Z	-5.176	132.369	33	6.4	mwc
2001-04-07T23:17:37.920Z	-27.554	-176.336	33	6.2	mwc
2001-04-09T09:00:57.170Z	-32.668	-73.109	11	6.7	mwc
2001-04-13T15:33:53.550Z	-59.723	-25.586	26	6.2	mwc
2001-04-14T23:27:26.660Z	30.092	141.768	10	6	mwc
2001-04-19T03:13:25.580Z	-7.455	155.893	12	6	mwc
2001-04-19T20:58:26.140Z	-7.306	155.965	20	6.2	mwc
2001-04-19T21:43:42.280Z	-7.41	155.865	17	6.7	mwc
2001-04-26T17:48:57.470Z	43.097	145.923	86	6	mwc
2001-04-28T04:49:53.430Z	-18.064	-176.937	351.8	6.9	mwb
2001-04-29T21:26:54.540Z	18.736	-104.545	10	6.2	mwc
2001-05-07T00:33:23.800Z	-56.186	-144.471	10	6.2	mwb
2001-05-09T17:38:26.120Z	-10.318	161.232	67.9	6.3	mwc
2001-05-19T17:36:25.590Z	-19.903	-177.515	368.7	6	mwc
2001-05-20T04:21:43.820Z	18.816	-104.446	33	6.3	mwc
2001-05-25T00:40:50.600Z	44.268	148.393	33	6.7	mwc
2001-05-25T05:06:10.680Z	-7.869	110.179	143.1	6.3	mwc
2001-05-26T10:57:26.150Z	-20.292	-177.842	406.5	6.4	mwc
2001-05-28T08:37:05.110Z	-6.609	132.346	33	6	mwc
2001-05-29T23:37:19.490Z	-7.022	155.037	14	6.4	mwc
2001-06-03T02:41:57.160Z	-29.666	-178.633	178.1	7.2	mwc
2001-06-05T09:00:05.380Z	-6.884	146.388	10	6.4	mwc
2001-06-05T15:13:58.150Z	-6.815	146.41	10	6	mwc
2001-06-14T19:48:47.850Z	51.16	-179.828	18	6.5	mwc
2001-06-15T06:17:45.330Z	18.833	146.983	33	6	mwc
2001-06-15T16:19:07.610Z	13.903	51.679	10	6	mwc
2001-06-16T02:13:38.180Z	-14.889	-173.339	10	6	mwc
2001-06-19T09:32:24.710Z	-22.739	-67.877	146.6	6	mwb
2001-06-23T20:33:14.130Z	-16.265	-73.641	33	8.4	mwc
2001-06-23T21:27:35.710Z	-17.181	-72.641	33	6.1	mb
2001-06-24T13:18:51.710Z	44.189	148.51	33	6	mwc
2001-06-26T04:18:31.380Z	-17.745	-71.649	24	6.7	mwc
2001-06-26T12:33:52.030Z	-4.07	-104.469	10	6.1	mwb
2001-06-29T18:35:51.980Z	-19.522	-66.254	273.9	6.1	mwc
2001-07-01T01:46:06.130Z	-4.312	152.956	28	6.1	mwc
2001-07-03T13:10:42.600Z	21.641	142.984	290	6.5	mwc
2001-07-04T07:06:31.600Z	-21.725	-176.705	184.6	6.5	mwc
2001-07-04T12:09:03.840Z	-17.003	-65.711	33	6.2	mwc
2001-07-05T13:53:48.360Z	-16.086	-73.987	62	6.6	mwc
2001-07-07T09:38:43.520Z	-17.543	-72.077	33	7.6	mwc
2001-07-08T17:54:18.760Z	-6.663	152.108	10	6.2	mwc
2001-07-22T18:15:09.010Z	-5.147	132.338	33	6	mwc
2001-07-24T05:00:09.090Z	-19.448	-69.255	33	6.4	mwb
2001-07-26T00:21:36.920Z	39.059	24.244	10	6.5	mwc
2001-07-28T07:32:43.010Z	59.025	-155.116	131.3	6.8	mwb
2001-08-02T23:41:06.170Z	56.26	163.79	14	6.3	mwc
2001-08-06T03:52:59.510Z	-55.537	-123.422	10	6.7	mwc
2001-08-13T20:11:23.400Z	41.046	142.308	38	6.4	mwc
2001-08-21T06:52:06.250Z	-36.813	-179.575	33	7.1	mwc
2001-08-23T21:45:03.160Z	-3.373	146.311	10	6.2	mwc
2001-08-25T02:02:02.500Z	7.633	-82.766	24.5	6.1	mwc
2001-08-27T01:16:47.450Z	1.091	126.36	33	6.1	mwc
2001-09-02T02:25:54.090Z	0.889	82.501	10	6.1	mwc
2001-09-02T10:06:51.500Z	-54.356	-137.016	10	6.3	mwc
2001-09-11T14:56:50.920Z	-0.578	133.13	33	6.5	mwc
2001-09-12T08:48:37.270Z	-20.993	-179.109	608.1	6.5	mwc
2001-09-14T04:45:08.000Z	48.69	-128.71	10	6	mwc
2001-09-15T15:04:34.080Z	-22.393	-175.01	10	6	mwb
2001-09-18T02:19:30.790Z	-7.506	127.739	131.8	6	mwc
2001-09-29T02:40:07.380Z	-18.503	168.159	33	6.4	mwc
2001-09-30T19:01:18.710Z	-18.419	168.121	33	6.2	mwc
2001-10-02T00:48:18.790Z	-16.183	-173.82	106.9	6.2	mwb
2001-10-07T02:21:09.810Z	-3.296	142.934	10	6.2	mwc
2001-10-08T18:14:26.440Z	52.591	160.324	48.5	6.5	mwc
2001-10-08T18:20:38.250Z	52.631	160.214	33	6.4	mwc
2001-10-12T05:02:34.000Z	52.63	-132.2	20	6.1	mwc
2001-10-12T15:02:16.840Z	12.686	144.98	37	7	mwc
2001-10-13T16:27:00.070Z	0.839	125.98	33	6	mwc
2001-10-17T11:29:09.920Z	19.354	-64.932	33	6	mwb
2001-10-19T03:28:44.460Z	-4.102	123.907	33	7.5	mwc
2001-10-21T00:29:21.490Z	-37.137	178.982	18	6.7	mwc
2001-10-26T23:05:50.950Z	-18.494	168.108	33	6.1	mwc
2001-10-31T09:10:20.000Z	-5.912	150.196	33	7	mwc
2001-11-05T23:07:11.720Z	-17.289	-179.251	564.1	6.3	mwc
2001-11-09T00:47:55.020Z	9.643	-82.3	10	6.1	mwc
2001-11-13T09:47:36.540Z	22.371	-106.973	33	6.1	mwc
2001-11-13T10:43:23.080Z	53.627	170.551	33	6	mwc
2001-11-14T09:26:10.010Z	35.946	90.541	10	7.8	mwc
2001-11-15T01:03:06.060Z	-1.587	-15.578	10	6.3	mwc
2001-11-20T21:08:18.430Z	-6.88	128.921	33	6.2	mwc
2001-11-22T23:22:20.440Z	-16.255	178.019	10	6.3	mwc
2001-11-22T23:24:47.740Z	-16.242	178.054	10	6.2	mwb
2001-11-23T20:43:03.550Z	36.392	71.506	106.5	6.1	mwc
2001-11-27T00:53:46.190Z	-33.228	-178.573	10	6	mwb
2001-11-28T14:32:32.720Z	15.571	-93.106	84.9	6.4	mwc
2001-12-02T02:47:56.260Z	-12.738	166.664	100.5	6	mwc
2001-12-02T13:01:53.670Z	39.402	141.089	123.8	6.5	mwc
2001-12-03T11:32:29.800Z	-16.496	-177.54	10	6.4	mwc
2001-12-08T20:29:34.230Z	28.251	129.574	33	6.2	mwc
2001-12-09T18:15:02.600Z	-0.002	122.87	156.3	6.1	mwc
2001-12-12T12:53:18.410Z	-17.189	167.721	33	6.1	mwc
2001-12-12T14:02:35.040Z	-42.813	124.688	10	7.1	mwc
2001-12-18T04:02:58.280Z	23.954	122.734	14	6.8	mwc
2001-12-22T00:40:04.330Z	-10.91	165.863	74.2	6	mwc
2001-12-23T22:52:54.330Z	-9.613	159.53	16	6.8	mwc
2001-12-27T10:54:51.790Z	-14.647	167.262	153.2	6.2	mwc
2001-12-28T22:09:28.010Z	-8.357	-74.22	160.6	6	mwc
2002-01-01T10:39:06.820Z	-55.214	-129	10	6	mwc
2002-01-01T11:29:22.730Z	6.303	125.65	138.1	6.3	mwc
2002-01-02T14:50:33.490Z	-17.983	178.744	665.8	6.2	mwc
2002-01-02T17:22:48.760Z	-17.6	167.856	21	7.2	mwc
2002-01-03T07:05:27.670Z	36.088	70.687	129.3	6.2	mwb
2002-01-03T10:17:36.300Z	-17.664	168.004	10	6.6	mwc
2002-01-10T11:14:56.930Z	-3.212	142.427	11	6.7	mwc
2002-01-13T14:10:56.520Z	-5.651	151.074	43.6	6.4	mwc
2002-01-15T04:47:59.850Z	-17.334	167.722	10	6	mwc
2002-01-15T07:12:58.030Z	-6.314	105.205	10	6.1	mwc
2002-01-15T09:01:15.950Z	-5.527	151.097	41.1	6.2	mwc
2002-01-16T23:09:52.080Z	15.502	-93.133	80.2	6.4	mwc
2002-01-22T04:53:52.650Z	35.79	26.617	88	6.2	mwc
2002-01-28T13:50:28.720Z	49.381	155.594	33	6.1	mwc
2002-01-28T15:09:55.890Z	-15.304	-173.225	33	6.2	mwc
2002-01-30T12:58:19.220Z	-6.252	150.887	33	6	mwc
2002-02-03T07:11:28.410Z	38.573	31.271	5	6.5	mwc
2002-02-03T09:26:43.350Z	38.632	30.902	10	6	mwb
2002-02-05T13:27:24.670Z	-5.345	151.248	39	6.6	mwc
2002-02-15T01:46:37.850Z	-36.231	-100.301	10	6	mwb
2002-02-19T00:35:45.700Z	-3.731	150.992	10	6.1	mwc
2002-02-28T01:50:48.940Z	-5.685	151.258	40.2	6.3	mwb
2002-03-03T12:08:07.810Z	36.429	70.438	209	6.3	mb
2002-03-03T12:08:19.740Z	36.502	70.482	225.6	7.4	mwc
2002-03-05T21:16:09.130Z	6.033	124.249	31	7.5	mwc
2002-03-08T18:27:53.190Z	5.871	124.274	23.3	6	mwb
2002-03-09T12:27:11.220Z	-56.019	-27.332	118.4	6	mwc
2002-03-17T19:33:33.780Z	-45.221	35.105	10	6	mwc
2002-03-19T22:14:14.930Z	-6.486	129.901	148.1	6.1	mwb
2002-03-25T14:56:33.820Z	36.062	69.315	8	6.1	mwc
2002-03-26T03:45:48.700Z	23.346	124.09	33	6.4	mwc
2002-03-28T04:56:22.400Z	-21.663	-68.329	125.1	6.5	mwc
2002-03-31T06:52:50.490Z	24.279	122.179	32.8	7.1	mwc
2002-04-01T19:59:32.480Z	-29.67	-71.384	71	6.4	mwc
2002-04-07T01:41:26.150Z	-60.94	154.25	10	6.2	mwc
2002-04-08T03:48:55.240Z	-51.068	139.269	10	6.2	mwc
2002-04-11T21:56:56.390Z	-14.392	167.687	10	6.2	mwb
2002-04-18T05:02:46.190Z	16.985	-100.865	24.9	6.8	mwc
2002-04-18T16:08:36.780Z	-27.535	-70.586	62	6.7	mwb
2002-04-20T15:59:57.860Z	-16.382	173.259	33	6	mwc
2002-04-24T11:00:00.860Z	-56.135	-122.312	10	6.2	mwc
2002-04-26T16:06:07.000Z	13.088	144.619	85.7	7.1	mwc
